id,category,question,expected_tool,ground_truth,answer,actual_tool,routing_correct,latency,total_iterations,context_recall,faithfulness,answer_correctness,failure_mode
F1,factual,How many stories are in the graph?,text2cypher,There are 6 stories.,6 [1].,text2cypher,True,17.846039295196533,1,1.0,1.0,1.0,Excelente
F2,factual,Which characters appear in more than one story?,text2cypher,Sherlock Holmes; Watson; Mrs. Hudson,"Sherlock Holmes [1], Watson [2], and Mrs. Hudson [3] appear in more than one story.",text2cypher,True,19.800468921661377,1,1.0,1.0,1.0,Excelente
F3,factual,How many deductions does Holmes make in The Adventure of the Speckled Band?,text2cypher,The Adventure Of The Speckled Band contains 77 deductions.,77 [1].,text2cypher,True,46.74771690368652,1,1.0,1.0,1.0,Excelente
F4,factual,Which story has the most deductions?,text2cypher,The Adventure Of The Speckled Band has 77 deductions; Silver Blaze has 67 deductions; The Adventure Of The Dancing Men has 65 deductions; A Scandal In Bohemia has 50 deductions; The Red-Headed League has 34 deductions; The Final Problem has 30 deductions,"The Adventure Of The Speckled Band has the most deductions with 77 [1]. Other stories and their deduction counts are: Silver Blaze with 67 [2], The Adventure Of The Dancing Men with 65 [3], A Scandal In Bohemia with 50 [4], The Red-Headed League with 34 [5], and The Final Problem with 30 [6].",text2cypher,True,50.73517990112305,2,1.0,1.0,1.0,Excelente
D1,descriptive,How does Holmes disguise himself in A Scandal in Bohemia?,vector_search,Holmes disguises himself as a drunken groom and later as a Nonconformist clergyman in A Scandal in Bohemia.,"Holmes se disfraza de un mozo de cuadra sin trabajo [4] y de un clérigo inconformista afable y simple [3]. Su expresión, su manera y su alma parecían variar con cada nuevo papel que asumía [2, 3].",vector_search,True,48.029072761535645,1,0.0,0.3333333333333333,0.33333333333333337,Fallo crítico
D2,descriptive,Describe the atmosphere at the Reichenbach Falls.,hybrid_search,"The Reichenbach Falls is a dreadful place with a tremendous abyss. The torrent, swollen with melting snow, plunges into the abyss from which spray rises like smoke, with the constant swirl and clamour of roaring water.","Es un lugar temible [1]. El torrente, hinchado por la nieve derretida, se precipita en un tremendo abismo, del cual el rocío se eleva como el humo de una casa en llamas [1]. El constante torbellino y clamor del agua verde rugiendo y la cortina de rocío silbando hacia arriba marean a un hombre [1].",hybrid_search,True,22.135854482650757,1,1.0,1.0,0.4,Contexto insuficiente
D3,descriptive,What role does the cipher play in The Adventure of the Dancing Men?,hybrid_search,"The dancing men cipher is the central mystery: Holmes deciphers it by frequency analysis, uncovering a threat to Elsie Cubitt from her criminal past in America.","El cifrado, que consistía en una línea de ""hombres danzantes"", fue utilizado por Holmes para engañar al prisionero, Abe Slaney, haciéndole creer que el mensaje ""Ven aquí de inmediato"" provenía de la dama, lo que lo llevó a acudir al lugar [2].",hybrid_search,True,26.9429030418396,1,1.0,1.0,0.28571428571428575,Contexto insuficiente
D4,descriptive,How does Holmes use disguise as an investigative method?,hybrid_search,"Holmes uses disguise extensively across stories, adopting personas such as a drunken groom, a Nonconformist clergyman, and an old bookseller to gather information without being recognised.",Esta información no se encuentra en la base de conocimiento.,vector_search,False,254.63157510757446,1,0.0,1.0,0.0,Contexto insuficiente
S1,structural,Which characters know Holmes AND appear in more than one story?,text2cypher,Watson knows Holmes and appears in 6 stories,Esta información no se encuentra en la base de conocimiento.,text2cypher,True,60.41765260696411,3,0.0,1.0,1.0,Excelente
S2,structural,What objects does Sherlock Holmes use across all stories?,text2cypher,"Alpine-stock; Continental Gazetteer; Holmes's index; bag; bell-rope; black cassock; black clay pipe; boots; box of matches; cable form; cablegram; cane; carpet-bags; chemical vessel; cigar-shaped roll; curious figures; dark lantern; dog-whip; field-glass; glass; half-crown; hand-bag; hat; heavy hunting crop; hieroglyphics; horseshoe; india-rubber band; inscription; iron safe; ivory-handled knife with a very delicate, inflexible blade marked Weiss & Co., London; knees of his trousers; lady's hand-bag; lamp; lantern; large iron safe; lens; letter; little brazen cylinder; long thin cane; magnifying lens; match; matting; monograph upon the subject; morning paper; note; note-book; pack of cards; page torn from a notebook; paper with the curious markings; papers upon which were recorded the antics of the dancing men; photograph; photograph of Mr. John Straker; pistol; plain wooden chair; plumber's smoke-rocket; pocketbook; poker; property; receipt; revolver; sample; screen; sheet of blue paper; sheet of paper; sheet of thick, pink-tinted notepaper; shutters; slip of paper from his notebook; slips of the dancing men; small saucer of milk; special; spirits of wine; stick; stump of a candle; telegram; telegrams; test-tube; the thoroughbred; these papers; twenty fifty-pound notes of the Bank of England; whistle; will of the deceased wife; wire from Hilton Cubitt","Sherlock Holmes usa un Alpine-stock [1], un Continental Gazetteer [2], su índice [3], una bolsa [4], una cuerda de campana [5], una sotana negra [6], una pipa de arcilla negra [7], botas [8], una caja de cerillas [9], un formulario de cable [10], un cablegrama [11], un bastón [12], bolsas de alfombra [13], un recipiente químico [14], un rollo con forma de cigarro [15], figuras curiosas [16], una linterna oscura [17], un látigo de perro [18], un catalejo [19], un vaso [20], media corona [21], un bolso de mano [22], un sombrero [23], un pesado fusta de caza [24], jeroglíficos [25], una herradura [26], una banda de goma india [27], una inscripción [28], una caja fuerte de hierro [29], un cuchillo con mango de marfil con una hoja muy delicada e inflexible marcada Weiss & Co., London [30], las rodillas de sus pantalones [31], un bolso de mano de señora [32], una lámpara [33], una linterna [34], una caja fuerte grande de hierro [35], una lente [36], una carta [37], un pequeño cilindro de bronce [38], un bastón largo y delgado [39], una lupa [40], una cerilla [41], un felpudo [42], una monografía sobre el tema [43], un periódico matutino [44], una nota [45], un cuaderno [46], una baraja de cartas [47], una página arrancada de un cuaderno [48], un papel con las curiosas marcas [49], papeles en los que se registraban las travesuras de los hombres danzantes [50], una fotografía [51], una fotografía del Sr. John Straker [52], una pistola [53], una silla de madera sencilla [54], un cohete de humo de fontanero [55], una cartera [56], un atizador [57], una propiedad [58], un recibo [59], un revólver [60], una muestra [61], una pantalla [62], una hoja de papel azul [63], una hoja de papel [64], una hoja de papel de notas grueso y de color rosa [65], persianas [66], un trozo de papel de su cuaderno [67], trozos de los hombres danzantes [68], un pequeño platillo de leche [69], un especial [70], alcohol de vino [71], un palo [72], un trozo de vela [73], un telegrama [74], telegramas [75], un tubo de ensayo [76], el pura sangre [77], estos papeles [78], veinte billetes de cincuenta libras del Banco de Inglaterra [79], un silbato [80], el testamento de la esposa fallecida [81], y un cable de Hilton Cubitt [82].",text2cypher,True,25.52123713493347,1,0.0,0.9146341463414634,0.9938650306748467,Excelente
